PRECIPITACAO TOTAL. HORARIO(mm),RADIACAO GLOBAL(Kj/m²),TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C),TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C),VENTO. DIRECAO HORARIA (gr)(° (gr)),VENTO. RAJADA MAXIMA(m/s),VENTO. VELOCIDADE HORARIA(m/s),estacao,latitude,longitude,datetime
0.0,1901.8,29.1,27.6,99.0,3.1,1.6,copacabana,-22.99,-43.19,2019-03-01 14:00:00
0.0,2151.0,29.3,28.5,154.0,2.9,1.3,copacabana,-22.99,-43.19,2019-03-01 15:00:00
0.0,1914.4,29.1,27.9,237.0,3.0,1.5,copacabana,-22.99,-43.19,2019-03-01 16:00:00
0.0,1633.3,28.7,27.8,253.0,3.5,1.6,copacabana,-22.99,-43.19,2019-03-01 17:00:00
0.0,1673.4,29.5,28.1,217.0,3.2,1.5,copacabana,-22.99,-43.19,2019-03-01 18:00:00
0.0,1752.9,29.1,28.1,200.0,3.1,1.8,copacabana,-22.99,-43.19,2019-03-01 19:00:00
0.0,412.5,28.3,27.5,141.0,7.1,5.5,copacabana,-22.99,-43.19,2019-03-01 20:00:00
0.0,114.4,27.6,26.7,119.0,8.6,7.0,copacabana,-22.99,-43.19,2019-03-01 21:00:00
1.4,1.5,26.8,26.1,95.0,9.0,5.5,copacabana,-22.99,-43.19,2019-03-01 22:00:00
3.8,0.3,26.0,25.6,43.0,7.7,1.9,copacabana,-22.99,-43.19,2019-03-01 23:00:00
14.4,4.0,26.1,23.3,295.0,14.5,5.7,copacabana,-22.99,-43.19,2019-03-02 00:00:00
17.4,2.8,23.8,22.1,207.0,15.8,4.3,copacabana,-22.99,-43.19,2019-03-02 01:00:00
8.0,1.2,22.8,22.2,277.0,7.8,1.4,copacabana,-22.99,-43.19,2019-03-02 02:00:00
5.8,0.6,22.8,22.5,115.0,3.5,1.2,copacabana,-22.99,-43.19,2019-03-02 03:00:00
3.2,0.8,23.3,22.6,360.0,5.5,2.2,copacabana,-22.99,-43.19,2019-03-02 04:00:00
3.2,1.2,23.4,22.9,28.0,5.9,1.2,copacabana,-22.99,-43.19,2019-03-02 05:00:00
0.8,1.3,23.3,23.0,245.0,4.0,0.8,copacabana,-22.99,-43.19,2019-03-02 06:00:00
0.4,1.8,23.3,22.9,347.0,4.1,1.2,copacabana,-22.99,-43.19,2019-03-02 07:00:00
0.2,2.1,23.6,23.2,72.0,5.9,2.5,copacabana,-22.99,-43.19,2019-03-02 08:00:00
0.2,2.7,23.7,23.2,58.0,5.8,2.6,copacabana,-22.99,-43.19,2019-03-02 09:00:00
0.2,97.6,24.3,23.7,52.0,4.9,2.2,copacabana,-22.99,-43.19,2019-03-02 10:00:00
0.0,298.3,24.3,24.0,341.0,5.9,1.1,copacabana,-22.99,-43.19,2019-03-02 11:00:00
0.2,519.0,24.9,24.3,104.0,4.5,2.8,copacabana,-22.99,-43.19,2019-03-02 12:00:00
0.6,406.4,24.5,24.1,97.0,4.5,3.0,copacabana,-22.99,-43.19,2019-03-02 13:00:00
1.2,387.0,24.4,24.1,89.0,4.9,2.2,copacabana,-22.99,-43.19,2019-03-02 14:00:00
0.6,630.5,24.9,24.2,89.0,5.5,2.2,copacabana,-22.99,-43.19,2019-03-02 15:00:00
0.0,932.3,26.1,24.8,105.0,4.6,1.6,copacabana,-22.99,-43.19,2019-03-02 16:00:00
0.0,1018.7,26.9,25.7,117.0,3.3,2.0,copacabana,-22.99,-43.19,2019-03-02 17:00:00
0.0,2001.0,28.3,26.7,103.0,4.4,2.7,copacabana,-22.99,-43.19,2019-03-02 18:00:00
0.0,1491.1,28.3,27.2,111.0,5.0,3.9,copacabana,-22.99,-43.19,2019-03-02 19:00:00
0.0,262.4,27.2,26.1,120.0,5.0,1.9,copacabana,-22.99,-43.19,2019-03-02 20:00:00
0.4,26.5,26.2,25.7,127.0,3.5,2.2,copacabana,-22.99,-43.19,2019-03-02 21:00:00
1.0,4.8,25.8,25.7,98.0,3.4,1.6,copacabana,-22.99,-43.19,2019-03-02 22:00:00
0.0,-1.2,26.0,25.8,65.0,2.7,0.4,copacabana,-22.99,-43.19,2019-03-02 23:00:00
0.0,-0.3,26.3,25.7,76.0,1.8,0.7,copacabana,-22.99,-43.19,2019-03-03 00:00:00
0.0,1.1,26.4,26.1,177.0,2.2,0.5,copacabana,-22.99,-43.19,2019-03-03 01:00:00
0.0,0.9,26.6,26.2,87.0,3.5,1.1,copacabana,-22.99,-43.19,2019-03-03 02:00:00
0.0,-0.2,26.4,26.1,36.0,3.7,1.0,copacabana,-22.99,-43.19,2019-03-03 03:00:00
0.0,-1.3,26.3,25.8,72.0,3.5,1.6,copacabana,-22.99,-43.19,2019-03-03 04:00:00
0.0,-2.5,26.3,25.4,298.0,3.5,1.1,copacabana,-22.99,-43.19,2019-03-03 05:00:00
0.0,-0.7,25.7,25.2,318.0,2.3,1.0,copacabana,-22.99,-43.19,2019-03-03 06:00:00
0.0,-1.2,25.8,25.3,304.0,2.1,0.9,copacabana,-22.99,-43.19,2019-03-03 07:00:00
0.0,0.0,25.8,25.0,117.0,2.4,0.4,copacabana,-22.99,-43.19,2019-03-03 08:00:00
0.0,2.4,25.7,25.2,308.0,1.5,0.7,copacabana,-22.99,-43.19,2019-03-03 09:00:00
0.0,118.1,25.8,25.3,342.0,1.7,0.7,copacabana,-22.99,-43.19,2019-03-03 10:00:00
0.0,436.5,26.6,25.8,253.0,1.3,0.7,copacabana,-22.99,-43.19,2019-03-03 11:00:00
0.0,628.6,26.8,26.1,263.0,2.2,0.9,copacabana,-22.99,-43.19,2019-03-03 12:00:00
0.0,1606.7,27.8,26.8,253.0,2.7,1.8,copacabana,-22.99,-43.19,2019-03-03 13:00:00
0.0,1197.0,27.4,27.0,266.0,3.1,1.8,copacabana,-22.99,-43.19,2019-03-03 14:00:00
0.0,1114.3,27.7,27.0,248.0,3.1,1.7,copacabana,-22.99,-43.19,2019-03-03 15:00:00
0.2,969.4,27.6,27.0,241.0,3.3,1.1,copacabana,-22.99,-43.19,2019-03-03 16:00:00
0.0,889.2,27.5,26.8,260.0,3.8,2.0,copacabana,-22.99,-43.19,2019-03-03 17:00:00
0.0,1440.6,28.0,27.1,238.0,4.5,1.5,copacabana,-22.99,-43.19,2019-03-03 18:00:00
0.0,1023.8,28.4,26.6,227.0,3.6,1.2,copacabana,-22.99,-43.19,2019-03-03 19:00:00
0.0,118.0,26.7,26.1,261.0,3.5,2.4,copacabana,-22.99,-43.19,2019-03-03 20:00:00
34.2,6.6,26.1,22.4,188.0,11.3,7.2,copacabana,-22.99,-43.19,2019-03-03 21:00:00
57.6,3.1,22.4,21.1,285.0,13.4,2.2,copacabana,-22.99,-43.19,2019-03-03 22:00:00
3.0,1.0,22.3,21.8,280.0,6.7,2.6,copacabana,-22.99,-43.19,2019-03-03 23:00:00
0.0,1.6,22.7,22.2,267.0,4.8,2.1,copacabana,-22.99,-43.19,2019-03-04 00:00:00
0.2,1.0,23.1,22.7,192.0,4.8,1.9,copacabana,-22.99,-43.19,2019-03-04 01:00:00
0.2,3.2,23.3,23.0,129.0,10.1,8.5,copacabana,-22.99,-43.19,2019-03-04 02:00:00
0.0,3.3,23.5,23.1,119.0,10.1,6.7,copacabana,-22.99,-43.19,2019-03-04 03:00:00
0.0,3.6,23.8,23.3,95.0,8.7,3.2,copacabana,-22.99,-43.19,2019-03-04 04:00:00
0.0,5.8,23.9,23.7,10.0,7.2,3.0,copacabana,-22.99,-43.19,2019-03-04 05:00:00
0.0,3.6,23.8,23.6,25.0,8.0,1.6,copacabana,-22.99,-43.19,2019-03-04 06:00:00
0.0,0.9,23.9,23.7,39.0,7.6,2.1,copacabana,-22.99,-43.19,2019-03-04 07:00:00
0.0,-1.8,24.0,23.8,42.0,6.5,1.4,copacabana,-22.99,-43.19,2019-03-04 08:00:00
0.0,4.8,24.2,23.8,59.0,5.7,2.2,copacabana,-22.99,-43.19,2019-03-04 09:00:00
0.0,174.7,24.4,23.9,37.0,6.8,2.7,copacabana,-22.99,-43.19,2019-03-04 10:00:00
0.0,668.9,25.1,24.3,57.0,6.8,3.0,copacabana,-22.99,-43.19,2019-03-04 11:00:00
0.0,1909.8,28.4,25.0,19.0,6.8,1.2,copacabana,-22.99,-43.19,2019-03-04 12:00:00
0.0,1689.5,29.1,26.3,272.0,4.2,2.0,copacabana,-22.99,-43.19,2019-03-04 13:00:00
0.0,2219.1,28.3,26.3,242.0,3.5,1.2,copacabana,-22.99,-43.19,2019-03-04 14:00:00
0.0,2632.9,27.6,27.0,266.0,5.1,3.1,copacabana,-22.99,-43.19,2019-03-04 15:00:00
0.0,3064.4,28.5,27.0,248.0,7.3,4.2,copacabana,-22.99,-43.19,2019-03-04 16:00:00
0.0,2744.2,28.2,26.8,251.0,7.6,3.0,copacabana,-22.99,-43.19,2019-03-04 17:00:00
0.0,1748.2,28.2,27.0,256.0,5.8,3.3,copacabana,-22.99,-43.19,2019-03-04 18:00:00
0.0,596.5,27.1,26.5,283.0,5.2,2.0,copacabana,-22.99,-43.19,2019-03-04 19:00:00
0.0,488.5,27.1,26.3,335.0,3.9,0.6,copacabana,-22.99,-43.19,2019-03-04 20:00:00
0.0,293.5,27.1,26.7,74.0,4.5,2.1,copacabana,-22.99,-43.19,2019-03-04 21:00:00
0.0,11.6,26.8,26.4,88.0,3.5,1.2,copacabana,-22.99,-43.19,2019-03-04 22:00:00
0.0,-2.1,27.2,26.5,11.0,5.4,1.7,copacabana,-22.99,-43.19,2019-03-04 23:00:00
0.0,-2.2,27.0,26.3,54.0,5.9,1.8,copacabana,-22.99,-43.19,2019-03-05 00:00:00
0.0,-2.3,26.5,26.0,91.0,4.9,1.3,copacabana,-22.99,-43.19,2019-03-05 01:00:00
0.0,-2.3,26.3,25.9,98.0,4.2,1.0,copacabana,-22.99,-43.19,2019-03-05 02:00:00
0.0,-1.5,26.1,25.8,82.0,3.8,0.9,copacabana,-22.99,-43.19,2019-03-05 03:00:00
0.0,-1.3,26.1,25.7,80.0,4.6,1.7,copacabana,-22.99,-43.19,2019-03-05 04:00:00
0.0,-1.7,25.9,25.3,102.0,5.4,3.3,copacabana,-22.99,-43.19,2019-03-05 05:00:00
0.0,-1.1,25.6,25.3,64.0,5.4,2.2,copacabana,-22.99,-43.19,2019-03-05 06:00:00
0.0,-2.0,25.5,25.1,69.0,5.5,1.7,copacabana,-22.99,-43.19,2019-03-05 07:00:00
0.0,-1.1,25.3,24.9,17.0,5.5,2.1,copacabana,-22.99,-43.19,2019-03-05 08:00:00
0.0,1.4,25.4,25.2,40.0,5.0,1.4,copacabana,-22.99,-43.19,2019-03-05 09:00:00
0.0,350.7,26.6,25.3,267.0,3.9,0.4,copacabana,-22.99,-43.19,2019-03-05 10:00:00
0.0,901.3,27.6,26.2,116.0,3.2,2.3,copacabana,-22.99,-43.19,2019-03-05 11:00:00
0.0,1262.8,28.0,26.7,240.0,3.5,0.8,copacabana,-22.99,-43.19,2019-03-05 12:00:00
0.0,1387.1,28.5,27.2,214.0,2.7,0.9,copacabana,-22.99,-43.19,2019-03-05 13:00:00
0.0,3217.7,32.5,27.7,131.0,2.8,2.1,copacabana,-22.99,-43.19,2019-03-05 14:00:00
0.0,3682.4,31.4,29.5,150.0,3.2,2.2,copacabana,-22.99,-43.19,2019-03-05 15:00:00
0.0,3442.8,30.9,28.7,169.0,3.2,2.0,copacabana,-22.99,-43.19,2019-03-05 16:00:00
0.0,3374.9,32.0,29.4,159.0,3.5,2.7,copacabana,-22.99,-43.19,2019-03-05 17:00:00
0.0,2811.7,31.7,30.3,138.0,3.5,2.1,copacabana,-22.99,-43.19,2019-03-05 18:00:00
0.0,1715.6,31.4,29.3,131.0,5.1,3.1,copacabana,-22.99,-43.19,2019-03-05 19:00:00
0.0,257.3,29.7,27.3,127.0,4.8,2.8,copacabana,-22.99,-43.19,2019-03-05 20:00:00
0.0,191.2,27.4,26.9,132.0,6.3,3.3,copacabana,-22.99,-43.19,2019-03-05 21:00:00
0.0,8.1,26.9,26.5,103.0,8.1,4.7,copacabana,-22.99,-43.19,2019-03-05 22:00:00
0.0,-3.5,27.1,26.6,79.0,11.0,1.7,copacabana,-22.99,-43.19,2019-03-05 23:00:00
0.0,-3.0,27.7,27.1,58.0,4.7,0.9,copacabana,-22.99,-43.19,2019-03-06 00:00:00
0.0,-3.5,27.5,26.4,90.0,4.0,2.4,copacabana,-22.99,-43.19,2019-03-06 01:00:00
0.0,-3.5,27.0,25.6,124.0,3.4,2.4,copacabana,-22.99,-43.19,2019-03-06 02:00:00
0.0,-3.3,26.5,25.4,59.0,3.8,0.4,copacabana,-22.99,-43.19,2019-03-06 03:00:00
0.0,-3.5,26.5,26.1,103.0,2.7,1.4,copacabana,-22.99,-43.19,2019-03-06 04:00:00
0.0,-3.5,26.3,25.6,81.0,4.4,1.5,copacabana,-22.99,-43.19,2019-03-06 05:00:00
0.0,-3.4,25.9,25.6,64.0,4.4,1.5,copacabana,-22.99,-43.19,2019-03-06 06:00:00
0.0,-3.5,25.8,25.5,82.0,3.4,0.9,copacabana,-22.99,-43.19,2019-03-06 07:00:00
0.0,-3.5,25.6,25.1,298.0,2.7,1.2,copacabana,-22.99,-43.19,2019-03-06 08:00:00
0.0,-0.5,25.4,25.2,70.0,2.7,1.1,copacabana,-22.99,-43.19,2019-03-06 09:00:00
0.0,129.9,25.9,25.3,123.0,2.4,0.3,copacabana,-22.99,-43.19,2019-03-06 10:00:00
0.0,869.8,28.0,25.7,100.0,3.3,2.2,copacabana,-22.99,-43.19,2019-03-06 11:00:00
0.0,1690.8,29.3,26.6,104.0,4.1,2.4,copacabana,-22.99,-43.19,2019-03-06 12:00:00
0.0,2388.3,29.4,28.2,95.0,4.3,2.2,copacabana,-22.99,-43.19,2019-03-06 13:00:00
