order,trip_id,stop_sequence,stop_id,stop_lat,stop_lon,arrival_previsto,arrival_real,atraso_min,matched_distance_m
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,31,3071O00005C2,-22.88182,-43.29431,2019-01-25 09:17:32,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,32,3071O00006C2,-22.8842,-43.29133,2019-01-25 09:18:36,2019-01-25 10:20:54,62.3,148.23306637183313
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,33,3066O00003C2,-22.885668,-43.290084,2019-01-25 09:19:10,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,34,3064O00002C0,-22.88744,-43.2864,2019-01-25 09:20:05,2019-01-25 10:23:00,62.916666666666664,129.97590616894811
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,35,3065O00001C0,-22.887738,-43.283511,2019-01-25 09:20:41,2019-01-25 10:25:04,64.38333333333334,26.995146797208275
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,36,3065O00003C0,-22.887155,-43.280679,2019-01-25 09:21:27,2019-01-25 10:26:07,64.66666666666667,42.502599654415505
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,37,3065O00004C0,-22.88591,-43.27898,2019-01-25 09:22:00,2019-01-25 10:26:38,64.63333333333334,109.84518217893563
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,38,3065O00005C0,-22.88441,-43.27719,2019-01-25 09:22:35,2019-01-25 10:27:40,65.08333333333333,131.78651836016607
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,39,3053O00006C0,-22.8822,-43.2754,2019-01-25 09:23:18,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,40,3053O00007C0,-22.881083,-43.272751,2019-01-25 09:24:02,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,41,3053O00008C0,-22.878863,-43.265859,2019-01-25 09:25:48,2019-01-25 10:30:51,65.05,23.049716278499638
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,42,3052O00001C0,-22.87833,-43.26397,2019-01-25 09:26:20,2019-01-25 10:31:52,65.53333333333333,172.6064904752881
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,43,3052O00002C1,-22.878337,-43.261822,2019-01-25 09:26:51,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,44,3052O00003C0,-22.880394,-43.259223,2019-01-25 09:27:46,2019-01-25 10:32:55,65.15,60.0470551278439
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,45,3155O00001C0,-22.882581,-43.254845,2019-01-25 09:28:58,2019-01-25 10:33:56,64.96666666666667,129.59606861153972
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,46,3155O00002C0,-22.88517,-43.25266,2019-01-25 09:29:49,2019-01-25 10:35:00,65.18333333333334,97.22841334335182
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,47,3155O00003C0,-22.886927,-43.250822,2019-01-25 09:30:27,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,48,1012O00011C0,-22.890046,-43.244457,2019-01-25 09:32:27,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,49,1012O00012C0,-22.890765,-43.242335,2019-01-25 09:32:58,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,50,1012O00013C0,-22.891768,-43.240794,2019-01-25 09:33:22,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,51,1012O00027C0,-22.89495,-43.24279,2019-01-25 09:34:38,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,52,vphs,-22.897995,-43.241305,2019-01-25 09:35:49,2019-01-25 10:39:50,64.01666666666667,174.30658611653024
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,53,1011O00001C0,-22.90138,-43.241176,2019-01-25 09:36:49,2019-01-25 10:40:53,64.06666666666666,26.13998590561071
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,54,3057O00006C0,-22.90591,-43.23964,2019-01-25 09:38:02,2019-01-25 10:41:54,63.86666666666667,65.76195893714639
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,56,1011O00002C0,-22.907884,-43.236917,2019-01-25 09:38:52,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,57,2035O00042C0,-22.908756,-43.234655,2019-01-25 09:39:24,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,58,1010O00038C0,-22.908374,-43.231002,2019-01-25 09:40:21,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,59,1010O00077C0,-22.90931,-43.22631,2019-01-25 09:41:42,2019-01-25 10:44:30,62.8,139.38135353319137
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,60,1010O00103C0,-22.909238,-43.222916,2019-01-25 09:42:32,2019-01-25 10:45:32,63.0,8.698759403946706
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,61,1010O00040C0,-22.906357,-43.220639,2019-01-25 09:43:29,2019-01-25 10:46:34,63.083333333333336,139.01092900322507
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,62,1010O00107C0,-22.904907,-43.218901,2019-01-25 09:44:15,2019-01-25 10:47:36,63.35,213.25983250510532
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,63,1010O00079C0,-22.90411,-43.21611,2019-01-25 09:45:00,2019-01-25 10:48:38,63.63333333333333,97.29252999471879
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,64,1010O00080C0,-22.90341,-43.21449,2019-01-25 09:45:26,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,65,1010O00081C0,-22.902025,-43.210979,2019-01-25 09:46:21,2019-01-25 10:50:11,63.833333333333336,54.87720033687508
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,66,2032O00028C0,-22.908498,-43.209965,2019-01-25 09:48:07,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,67,1008O00022S0,-22.91013,-43.205583,2019-01-25 09:49:41,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,68,1008O00005S0,-22.908619,-43.201048,2019-01-25 09:50:50,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,69,1005O00060C0,-22.90623,-43.193405,2019-01-25 09:52:47,2019-01-25 10:57:55,65.13333333333334,128.5389229567804
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,70,1005O00359S0,-22.905052,-43.189782,2019-01-25 09:53:42,2019-01-25 10:59:59,66.28333333333333,11.885082464963805
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,71,1005O00375S2,-22.903332,-43.184461,2019-01-25 09:55:03,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,72,1005O00197C0,-22.905593,-43.182786,2019-01-25 09:55:56,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,73,1005O00020S0,-22.90723,-43.18272,2019-01-25 09:56:32,,,
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,74,1005O00232S0,-22.90879,-43.18819,2019-01-25 09:57:55,2019-01-25 11:15:59,78.06666666666666,139.5619249884202
C51636,1a516c64-e0c1-41ab-9975-71487d6bd5a6,75,1005O00234C0,-22.908392,-43.189263,2019-01-25 09:58:16,2019-01-25 11:17:00,78.73333333333333,21.120581806153936
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,0,4124O00046C0,-22.901318,-43.347259,2019-01-25 08:57:45,2019-01-25 08:58:45,1.0,8.01400653069651
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,1,4124O00031C0,-22.90189,-43.34779,2019-01-25 08:57:56,2019-01-25 08:59:45,1.8166666666666667,81.24174907865319
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,2,4124O00058C0,-22.900466,-43.349828,2019-01-25 08:58:36,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,3,4124O00033C0,-22.89911,-43.35167,2019-01-25 08:59:10,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,4,4124O00004C0,-22.898012,-43.352228,2019-01-25 08:59:37,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,5,4124O00006C0,-22.89818,-43.350146,2019-01-25 09:00:21,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,6,4124O00008C0,-22.896967,-43.348397,2019-01-25 09:00:57,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,7,4124O00016C0,-22.8954,-43.34742,2019-01-25 09:01:25,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,8,4124O00017C0,-22.89369,-43.34688,2019-01-25 09:01:53,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,9,4124O00050C0,-22.890381,-43.34553,2019-01-25 09:02:54,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,10,3078O00007C0,-22.88842,-43.34439,2019-01-25 09:03:29,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,11,3078O00008C0,-22.88717,-43.34339,2019-01-25 09:03:53,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,12,3078O00009C0,-22.88579,-43.34209,2019-01-25 09:04:22,2019-01-25 09:08:45,4.383333333333334,179.53360531785117
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,13,3082O00002C0,-22.88283,-43.34025,2019-01-25 09:05:39,2019-01-25 09:09:45,4.1,17.367223015983623
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,14,3082O00018C0,-22.882534,-43.33687,2019-01-25 09:06:28,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,15,3082O00051C0,-22.882382,-43.333901,2019-01-25 09:07:11,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,16,3082O00019C0,-22.882138,-43.331007,2019-01-25 09:07:59,2019-01-25 09:11:45,3.7666666666666666,190.4181713462498
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,17,3082O00004C1,-22.88256,-43.32373,2019-01-25 09:09:40,2019-01-25 09:14:15,4.583333333333333,213.97630962051738
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,18,3082O00005C2,-22.88284,-43.3224,2019-01-25 09:10:00,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,19,3079O00001C2,-22.8835,-43.32058,2019-01-25 09:10:28,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,20,3079O00002C2,-22.88445,-43.31751,2019-01-25 09:11:15,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,21,3079O00041C2,-22.884744,-43.316116,2019-01-25 09:11:36,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,23,3079O00040C2,-22.88498,-43.31429,2019-01-25 09:12:02,2019-01-25 09:19:15,7.216666666666667,127.13699997374498
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,24,3079O00042C2,-22.885103,-43.311568,2019-01-25 09:12:41,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,25,3069O00057C2,-22.88562,-43.30967,2019-01-25 09:13:11,2019-01-25 09:21:15,8.066666666666666,51.351153227988235
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,26,3069O00058C2,-22.88672,-43.306443,2019-01-25 09:14:00,2019-01-25 11:13:15,119.25,24.7879371984974
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,27,3069O00003C2,-22.88646,-43.30281,2019-01-25 09:14:54,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,28,3070O00001C2,-22.88548,-43.30031,2019-01-25 09:15:35,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,29,3071O00033C2,-22.884601,-43.297845,2019-01-25 09:16:14,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,30,3071O00004C2,-22.88341,-43.29648,2019-01-25 09:16:41,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,31,3071O00005C2,-22.88182,-43.29431,2019-01-25 09:17:22,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,32,3071O00006C2,-22.8842,-43.29133,2019-01-25 09:18:26,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,33,3066O00003C2,-22.885668,-43.290084,2019-01-25 09:19:00,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,34,3064O00002C0,-22.88744,-43.2864,2019-01-25 09:19:55,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,35,3065O00001C0,-22.887738,-43.283511,2019-01-25 09:20:31,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,36,3065O00003C0,-22.887155,-43.280679,2019-01-25 09:21:17,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,37,3065O00004C0,-22.88591,-43.27898,2019-01-25 09:21:50,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,38,3065O00005C0,-22.88441,-43.27719,2019-01-25 09:22:25,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,39,3053O00006C0,-22.8822,-43.2754,2019-01-25 09:23:08,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,40,3053O00007C0,-22.881083,-43.272751,2019-01-25 09:23:52,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,41,3053O00008C0,-22.878863,-43.265859,2019-01-25 09:25:38,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,42,3052O00001C0,-22.87833,-43.26397,2019-01-25 09:26:10,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,43,3052O00002C1,-22.878337,-43.261822,2019-01-25 09:26:41,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,44,3052O00003C0,-22.880394,-43.259223,2019-01-25 09:27:36,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,45,3155O00001C0,-22.882581,-43.254845,2019-01-25 09:28:48,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,46,3155O00002C0,-22.88517,-43.25266,2019-01-25 09:29:39,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,47,3155O00003C0,-22.886927,-43.250822,2019-01-25 09:30:17,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,48,1012O00011C0,-22.890046,-43.244457,2019-01-25 09:32:17,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,49,1012O00012C0,-22.890765,-43.242335,2019-01-25 09:32:48,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,50,1012O00013C0,-22.891768,-43.240794,2019-01-25 09:33:12,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,51,1012O00027C0,-22.89495,-43.24279,2019-01-25 09:34:28,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,52,vphs,-22.897995,-43.241305,2019-01-25 09:35:39,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,53,1011O00001C0,-22.90138,-43.241176,2019-01-25 09:36:39,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,54,3057O00006C0,-22.90591,-43.23964,2019-01-25 09:37:52,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,56,1011O00002C0,-22.907884,-43.236917,2019-01-25 09:38:42,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,57,2035O00042C0,-22.908756,-43.234655,2019-01-25 09:39:14,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,58,1010O00038C0,-22.908374,-43.231002,2019-01-25 09:40:11,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,59,1010O00077C0,-22.90931,-43.22631,2019-01-25 09:41:32,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,60,1010O00103C0,-22.909238,-43.222916,2019-01-25 09:42:22,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,61,1010O00040C0,-22.906357,-43.220639,2019-01-25 09:43:19,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,62,1010O00107C0,-22.904907,-43.218901,2019-01-25 09:44:05,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,63,1010O00079C0,-22.90411,-43.21611,2019-01-25 09:44:50,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,64,1010O00080C0,-22.90341,-43.21449,2019-01-25 09:45:16,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,65,1010O00081C0,-22.902025,-43.210979,2019-01-25 09:46:11,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,66,2032O00028C0,-22.908498,-43.209965,2019-01-25 09:47:57,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,67,1008O00022S0,-22.91013,-43.205583,2019-01-25 09:49:31,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,68,1008O00005S0,-22.908619,-43.201048,2019-01-25 09:50:40,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,69,1005O00060C0,-22.90623,-43.193405,2019-01-25 09:52:37,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,70,1005O00359S0,-22.905052,-43.189782,2019-01-25 09:53:32,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,71,1005O00375S2,-22.903332,-43.184461,2019-01-25 09:54:53,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,72,1005O00197C0,-22.905593,-43.182786,2019-01-25 09:55:46,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,73,1005O00020S0,-22.90723,-43.18272,2019-01-25 09:56:22,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,74,1005O00232S0,-22.90879,-43.18819,2019-01-25 09:57:45,,,
C51538,1a516c64-e0c1-41ab-9975-71487d6bd5a6,75,1005O00234C0,-22.908392,-43.189263,2019-01-25 09:58:06,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,0,4124O00046C0,-22.901318,-43.347259,2019-01-25 08:57:28,2019-01-25 10:52:29,115.01666666666667,67.95058153403448
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,1,4124O00031C0,-22.90189,-43.34779,2019-01-25 08:57:39,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,2,4124O00058C0,-22.900466,-43.349828,2019-01-25 08:58:19,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,3,4124O00033C0,-22.89911,-43.35167,2019-01-25 08:58:53,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,4,4124O00004C0,-22.898012,-43.352228,2019-01-25 08:59:20,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,5,4124O00006C0,-22.89818,-43.350146,2019-01-25 09:00:04,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,6,4124O00008C0,-22.896967,-43.348397,2019-01-25 09:00:40,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,7,4124O00016C0,-22.8954,-43.34742,2019-01-25 09:01:08,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,8,4124O00017C0,-22.89369,-43.34688,2019-01-25 09:01:36,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,9,4124O00050C0,-22.890381,-43.34553,2019-01-25 09:02:37,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,10,3078O00007C0,-22.88842,-43.34439,2019-01-25 09:03:12,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,11,3078O00008C0,-22.88717,-43.34339,2019-01-25 09:03:36,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,12,3078O00009C0,-22.88579,-43.34209,2019-01-25 09:04:05,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,13,3082O00002C0,-22.88283,-43.34025,2019-01-25 09:05:22,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,14,3082O00018C0,-22.882534,-43.33687,2019-01-25 09:06:11,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,15,3082O00051C0,-22.882382,-43.333901,2019-01-25 09:06:54,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,16,3082O00019C0,-22.882138,-43.331007,2019-01-25 09:07:42,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,17,3082O00004C1,-22.88256,-43.32373,2019-01-25 09:09:23,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,18,3082O00005C2,-22.88284,-43.3224,2019-01-25 09:09:43,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,19,3079O00001C2,-22.8835,-43.32058,2019-01-25 09:10:11,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,20,3079O00002C2,-22.88445,-43.31751,2019-01-25 09:10:58,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,21,3079O00041C2,-22.884744,-43.316116,2019-01-25 09:11:19,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,23,3079O00040C2,-22.88498,-43.31429,2019-01-25 09:11:45,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,24,3079O00042C2,-22.885103,-43.311568,2019-01-25 09:12:24,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,25,3069O00057C2,-22.88562,-43.30967,2019-01-25 09:12:54,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,26,3069O00058C2,-22.88672,-43.306443,2019-01-25 09:13:43,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,27,3069O00003C2,-22.88646,-43.30281,2019-01-25 09:14:37,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,28,3070O00001C2,-22.88548,-43.30031,2019-01-25 09:15:18,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,29,3071O00033C2,-22.884601,-43.297845,2019-01-25 09:15:57,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,30,3071O00004C2,-22.88341,-43.29648,2019-01-25 09:16:24,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,31,3071O00005C2,-22.88182,-43.29431,2019-01-25 09:17:05,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,32,3071O00006C2,-22.8842,-43.29133,2019-01-25 09:18:09,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,33,3066O00003C2,-22.885668,-43.290084,2019-01-25 09:18:43,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,34,3064O00002C0,-22.88744,-43.2864,2019-01-25 09:19:38,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,35,3065O00001C0,-22.887738,-43.283511,2019-01-25 09:20:14,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,36,3065O00003C0,-22.887155,-43.280679,2019-01-25 09:21:00,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,37,3065O00004C0,-22.88591,-43.27898,2019-01-25 09:21:33,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,38,3065O00005C0,-22.88441,-43.27719,2019-01-25 09:22:08,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,39,3053O00006C0,-22.8822,-43.2754,2019-01-25 09:22:51,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,40,3053O00007C0,-22.881083,-43.272751,2019-01-25 09:23:35,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,41,3053O00008C0,-22.878863,-43.265859,2019-01-25 09:25:21,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,42,3052O00001C0,-22.87833,-43.26397,2019-01-25 09:25:53,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,43,3052O00002C1,-22.878337,-43.261822,2019-01-25 09:26:24,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,44,3052O00003C0,-22.880394,-43.259223,2019-01-25 09:27:19,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,45,3155O00001C0,-22.882581,-43.254845,2019-01-25 09:28:31,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,46,3155O00002C0,-22.88517,-43.25266,2019-01-25 09:29:22,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,47,3155O00003C0,-22.886927,-43.250822,2019-01-25 09:30:00,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,48,1012O00011C0,-22.890046,-43.244457,2019-01-25 09:32:00,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,49,1012O00012C0,-22.890765,-43.242335,2019-01-25 09:32:31,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,50,1012O00013C0,-22.891768,-43.240794,2019-01-25 09:32:55,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,51,1012O00027C0,-22.89495,-43.24279,2019-01-25 09:34:11,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,52,vphs,-22.897995,-43.241305,2019-01-25 09:35:22,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,53,1011O00001C0,-22.90138,-43.241176,2019-01-25 09:36:22,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,54,3057O00006C0,-22.90591,-43.23964,2019-01-25 09:37:35,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,56,1011O00002C0,-22.907884,-43.236917,2019-01-25 09:38:25,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,57,2035O00042C0,-22.908756,-43.234655,2019-01-25 09:38:57,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,58,1010O00038C0,-22.908374,-43.231002,2019-01-25 09:39:54,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,59,1010O00077C0,-22.90931,-43.22631,2019-01-25 09:41:15,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,60,1010O00103C0,-22.909238,-43.222916,2019-01-25 09:42:05,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,61,1010O00040C0,-22.906357,-43.220639,2019-01-25 09:43:02,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,62,1010O00107C0,-22.904907,-43.218901,2019-01-25 09:43:48,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,63,1010O00079C0,-22.90411,-43.21611,2019-01-25 09:44:33,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,64,1010O00080C0,-22.90341,-43.21449,2019-01-25 09:44:59,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,65,1010O00081C0,-22.902025,-43.210979,2019-01-25 09:45:54,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,66,2032O00028C0,-22.908498,-43.209965,2019-01-25 09:47:40,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,67,1008O00022S0,-22.91013,-43.205583,2019-01-25 09:49:14,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,68,1008O00005S0,-22.908619,-43.201048,2019-01-25 09:50:23,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,69,1005O00060C0,-22.90623,-43.193405,2019-01-25 09:52:20,,,
C51557,1a516c64-e0c1-41ab-9975-71487d6bd5a6,70,1005O00359S0,-22.905052,-43.189782,2019-01-25 09:53:15,,,
