order,trip_id,stop_index,stop_lat,stop_lon,gps_lat,gps_lon,gps_datetime,stop_time,dist_m,time_diff_s
C51589,1a516c64-e0c1-41ab-9975-71487d6bd5a6,64,-22.908498,-43.209965,-22.908569,-43.189251,2019-01-25 08:59:01,2019-01-25 09:49:13,2121.6398842425488,-3012.0
C51589,1a516c64-e0c1-41ab-9975-71487d6bd5a6,65,-22.91013,-43.205583,-22.908569,-43.189251,2019-01-25 08:59:01,2019-01-25 09:50:47,1681.7714173733502,-3106.0
C51589,1a516c64-e0c1-41ab-9975-71487d6bd5a6,66,-22.908619,-43.201048,-22.908569,-43.189251,2019-01-25 08:59:01,2019-01-25 09:51:56,1208.3164153240427,-3175.0
C51589,1a516c64-e0c1-41ab-9975-71487d6bd5a6,67,-22.90623,-43.193405,-22.908569,-43.189251,2019-01-25 08:59:01,2019-01-25 09:53:53,498.6720267855759,-3292.0
C51589,1a516c64-e0c1-41ab-9975-71487d6bd5a6,68,-22.905052,-43.189782,-22.908569,-43.189251,2019-01-25 08:59:01,2019-01-25 09:54:48,394.8364494062841,-3347.0
C51589,1a516c64-e0c1-41ab-9975-71487d6bd5a6,69,-22.903332,-43.184461,-22.908569,-43.189251,2019-01-25 08:59:01,2019-01-25 09:56:09,761.4573320959092,-3428.0
C51589,1a516c64-e0c1-41ab-9975-71487d6bd5a6,70,-22.905593,-43.182786,-22.908569,-43.189251,2019-01-25 08:59:01,2019-01-25 09:57:02,740.2644684809144,-3481.0
C51589,1a516c64-e0c1-41ab-9975-71487d6bd5a6,71,-22.90723,-43.18272,-22.908569,-43.189251,2019-01-25 08:59:01,2019-01-25 09:57:38,685.3082476780236,-3517.0
C51589,1a516c64-e0c1-41ab-9975-71487d6bd5a6,72,-22.90879,-43.18819,-22.908569,-43.189251,2019-01-25 08:59:01,2019-01-25 09:59:01,111.41631357632663,-3600.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,0,-22.901318,-43.347259,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 08:57:33,10043.658864813211,0.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,1,-22.90189,-43.34779,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 08:57:44,10107.50461829589,-11.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,2,-22.900466,-43.349828,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 08:58:24,10289.554112434409,-51.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,3,-22.89911,-43.35167,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 08:58:58,10456.042774200421,-85.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,4,-22.898012,-43.352228,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 08:59:25,10497.981265207105,-112.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,5,-22.89818,-43.350146,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:00:09,10288.376136209128,-156.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,6,-22.896967,-43.348397,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:00:45,10095.035149748423,-192.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,7,-22.8954,-43.34742,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:01:13,9978.005601819292,-220.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,8,-22.89369,-43.34688,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:01:41,9907.13462148612,-248.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,9,-22.890381,-43.34553,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:02:42,9748.694664993818,-309.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,10,-22.88842,-43.34439,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:03:17,9626.297753000252,-344.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,11,-22.88717,-43.34339,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:03:41,9522.8013986189,-368.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,12,-22.88579,-43.34209,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:04:10,9390.82081948971,-397.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,13,-22.88283,-43.34025,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:05:27,9213.581444869624,-474.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,14,-22.882534,-43.33687,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:06:16,8869.643040545905,-523.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,15,-22.882382,-43.333901,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:06:59,8567.034997541254,-566.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,16,-22.882138,-43.331007,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:07:47,8272.92096388806,-614.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,17,-22.88256,-43.32373,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:09:28,7525.964687441487,-715.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,18,-22.88284,-43.3224,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:09:48,7387.956111306041,-735.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,19,-22.8835,-43.32058,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:10:16,7197.4229679046775,-763.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,20,-22.88445,-43.31751,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:11:03,6878.06139864928,-810.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,21,-22.884744,-43.316116,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:11:24,6734.028634716072,-831.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,22,-22.88498,-43.31429,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:11:50,6546.109192029583,-857.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,23,-22.885103,-43.311568,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:12:29,6266.948860690309,-896.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,24,-22.88562,-43.30967,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:12:59,6070.78952723633,-926.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,25,-22.88672,-43.306443,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:13:48,5738.090388273432,-975.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,26,-22.88646,-43.30281,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:14:42,5366.2501868131685,-1029.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,27,-22.88548,-43.30031,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:15:23,5112.8926247135505,-1070.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,28,-22.884601,-43.297845,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:16:02,4865.1822380094345,-1109.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,29,-22.88341,-43.29648,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:16:29,4735.271046087052,-1136.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,30,-22.88182,-43.29431,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:17:10,4533.414266420172,-1177.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,31,-22.8842,-43.29133,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:18:14,4202.2506538168245,-1241.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,32,-22.885668,-43.290084,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:18:48,4065.2729616953275,-1275.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,33,-22.88744,-43.2864,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:19:43,3684.874061281873,-1330.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,34,-22.887738,-43.283511,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:20:19,3389.4557150020805,-1366.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,35,-22.887155,-43.280679,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:21:05,3098.6351162197448,-1412.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,36,-22.88591,-43.27898,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:21:38,2927.6398315515266,-1445.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,37,-22.88441,-43.27719,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:22:13,2757.634322700815,-1480.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,38,-22.8822,-43.2754,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:22:56,2615.51027091009,-1523.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,39,-22.881083,-43.272751,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:23:40,2382.720027015152,-1567.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,40,-22.878863,-43.265859,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:25:26,1827.2746739839067,-1673.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,41,-22.87833,-43.26397,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:25:58,1696.1401592729494,-1705.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,42,-22.878337,-43.261822,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:26:29,1520.9795415586914,-1736.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,43,-22.880394,-43.259223,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:27:24,1170.007228219081,-1791.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,44,-22.882581,-43.254845,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:28:36,676.8182663678083,-1863.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,45,-22.88517,-43.25266,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:29:27,314.1250532805365,-1914.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,46,-22.886927,-43.250822,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:30:05,44.926875409287966,-1952.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,47,-22.890046,-43.244457,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:32:05,693.6102376079023,-2072.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,48,-22.890765,-43.242335,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:32:36,923.5782772232411,-2103.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,49,-22.891768,-43.240794,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:33:00,1114.828804880248,-2127.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,50,-22.89495,-43.24279,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:34:16,1171.5985420747618,-2203.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,51,-22.897995,-43.241305,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:35:27,1529.3415207032867,-2274.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,52,-22.90138,-43.241176,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:36:27,1848.3942602979396,-2334.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,53,-22.90591,-43.23964,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:37:40,2364.713402208483,-2407.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,54,-22.907884,-43.236917,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:38:30,2692.9838601830998,-2457.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,55,-22.908756,-43.234655,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:39:02,2899.0818822140536,-2489.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,56,-22.908374,-43.231002,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:39:59,3090.5317605602017,-2546.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,57,-22.90931,-43.22631,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:41:20,3492.6139920190794,-2627.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,58,-22.909238,-43.222916,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:42:10,3741.352371549246,-2677.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,59,-22.906357,-43.220639,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:43:07,3727.359377568562,-2734.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,60,-22.904907,-43.218901,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:43:53,3787.8049711716403,-2780.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,61,-22.90411,-43.21611,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:44:38,3991.6290242737546,-2825.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,62,-22.90341,-43.21449,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:45:04,4103.571523720216,-2851.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,63,-22.902025,-43.210979,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:45:59,4368.344809640115,-2906.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,64,-22.908498,-43.209965,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:47:45,4778.850867363779,-3012.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,65,-22.91013,-43.205583,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:49:19,5258.880260820374,-3106.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,66,-22.908619,-43.201048,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:50:28,5595.352646430097,-3175.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,67,-22.90623,-43.193405,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:52:25,6216.254189699544,-3292.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,68,-22.905052,-43.189782,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:53:20,6525.008737439122,-3347.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,69,-22.903332,-43.184461,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:54:41,6994.222204720054,-3428.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,70,-22.905593,-43.182786,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:55:34,7227.510405352566,-3481.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,71,-22.90723,-43.18272,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:56:10,7287.756985872198,-3517.0
C51598,1a516c64-e0c1-41ab-9975-71487d6bd5a6,72,-22.90879,-43.18819,-22.88711,-43.250431,2019-01-25 08:57:33,2019-01-25 09:57:33,6816.059725515885,-3600.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,0,-22.901318,-43.347259,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 08:57:46,7597.370996159643,0.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,1,-22.90189,-43.34779,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 08:57:57,7667.185236768766,-11.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,2,-22.900466,-43.349828,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 08:58:37,7826.401256478409,-51.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,3,-22.89911,-43.35167,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 08:59:11,7973.222504938123,-85.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,4,-22.898012,-43.352228,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 08:59:38,8001.984809858815,-112.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,5,-22.89818,-43.350146,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:00:22,7797.850376220014,-156.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,6,-22.896967,-43.348397,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:00:58,7593.878901247681,-192.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,7,-22.8954,-43.34742,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:01:26,7461.07255224637,-220.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,8,-22.89369,-43.34688,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:01:54,7372.834137876336,-248.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,9,-22.890381,-43.34553,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:02:55,7183.4354038342135,-309.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,10,-22.88842,-43.34439,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:03:30,7044.420087946515,-344.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,11,-22.88717,-43.34339,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:03:54,6931.017938819033,-368.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,12,-22.88579,-43.34209,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:04:23,6788.659594009375,-397.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,13,-22.88283,-43.34025,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:05:40,6591.384355701608,-474.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,14,-22.882534,-43.33687,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:06:29,6245.123619898098,-523.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,15,-22.882382,-43.333901,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:07:12,5941.037562382246,-566.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,16,-22.882138,-43.331007,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:08:00,5644.791832841237,-614.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,17,-22.88256,-43.32373,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:09:41,4899.002314244666,-715.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,18,-22.88284,-43.3224,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:10:01,4762.769490273763,-735.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,19,-22.8835,-43.32058,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:10:29,4577.204831166624,-763.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,20,-22.88445,-43.31751,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:11:16,4266.353119841598,-810.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,21,-22.884744,-43.316116,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:11:37,4125.400824850087,-831.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,22,-22.88498,-43.31429,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:12:03,3940.2667477207337,-857.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,23,-22.885103,-43.311568,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:12:42,3663.038222774814,-896.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,24,-22.88562,-43.30967,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:13:12,3474.1131889542607,-926.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,25,-22.88672,-43.306443,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:14:01,3160.2528542444793,-975.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,26,-22.88646,-43.30281,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:14:55,2787.8674445268757,-1029.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,27,-22.88548,-43.30031,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:15:36,2519.1819912584024,-1070.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,28,-22.884601,-43.297845,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:16:15,2257.4458402269784,-1109.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,29,-22.88341,-43.29648,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:16:42,2108.9845979405095,-1136.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,30,-22.88182,-43.29431,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:17:23,1887.444510813713,-1177.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,31,-22.8842,-43.29133,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:18:27,1588.9296448426937,-1241.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,32,-22.885668,-43.290084,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:19:01,1489.929095902784,-1275.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,33,-22.88744,-43.2864,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:19:56,1198.5293118946215,-1330.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,34,-22.887738,-43.283511,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:20:32,961.3403415853184,-1366.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,35,-22.887155,-43.280679,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:21:18,698.2847002050233,-1412.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,36,-22.88591,-43.27898,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:21:51,478.3831548457632,-1445.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,37,-22.88441,-43.27719,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:22:26,233.8773164611372,-1480.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,38,-22.8822,-43.2754,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:23:09,73.74743471478476,-1523.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,39,-22.881083,-43.272751,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:23:53,368.4654954796609,-1567.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,40,-22.878863,-43.265859,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:25:39,1113.1656010002912,-1673.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,41,-22.87833,-43.26397,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:26:11,1314.8225705538794,-1705.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,42,-22.878337,-43.261822,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:26:42,1521.4228077883909,-1736.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,43,-22.880394,-43.259223,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:27:37,1728.015315474441,-1791.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,44,-22.882581,-43.254845,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:28:49,2157.9080794203383,-1863.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,45,-22.88517,-43.25266,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:29:40,2397.884942469509,-1914.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,46,-22.886927,-43.250822,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:30:18,2613.227681556296,-1952.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,47,-22.890046,-43.244457,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:32:18,3324.767030254742,-2072.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,48,-22.890765,-43.242335,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:32:49,3555.2240377240637,-2103.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,49,-22.891768,-43.240794,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:33:13,3736.7863509547733,-2127.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,50,-22.89495,-43.24279,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:34:29,3657.2139661298925,-2203.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,51,-22.897995,-43.241305,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:35:40,3933.1503178053013,-2274.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,52,-22.90138,-43.241176,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:36:40,4121.622594422875,-2334.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,53,-22.90591,-43.23964,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:37:53,4525.644130999867,-2407.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,54,-22.907884,-43.236917,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:38:43,4879.988774037419,-2457.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,55,-22.908756,-43.234655,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:39:15,5125.6146756672615,-2489.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,56,-22.908374,-43.231002,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:40:12,5415.711586625346,-2546.0
C51637,1a516c64-e0c1-41ab-9975-71487d6bd5a6,57,-22.90931,-43.22631,-22.882669,-43.275909000000006,2019-01-25 08:57:46,2019-01-25 09:41:33,5881.1825192893775,-2627.0
